Território;Nome do território;Sexo;Ano;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.);População
430163;Balneário Pinhal;Mulheres;2003;20;484.73;559.52;4126
430163;Balneário Pinhal;Mulheres;2004;17;395.07;524.38;4303
430163;Balneário Pinhal;Mulheres;2005;24;535.36;634.27;4483
430163;Balneário Pinhal;Mulheres;2006;19;407.73;455.41;4660
430163;Balneário Pinhal;Mulheres;2007;38;784.31;834.22;4845
430163;Balneário Pinhal;Mulheres;2008;15;298.33;323.61;5028
430163;Balneário Pinhal;Mulheres;2009;34;651.97;664.61;5215
430163;Balneário Pinhal;Mulheres;2010;28;519.96;515.7;5385
430163;Balneário Pinhal;Mulheres;2011;20;360.17;355.9;5553
430163;Balneário Pinhal;Mulheres;2012;46;805.04;708.98;5714
430163;Balneário Pinhal;Mulheres;2013;40;679.69;609.33;5885
430163;Balneário Pinhal;Mulheres;2014;33;543.48;462.11;6072
430163;Balneário Pinhal;Mulheres;2015;55;876.91;702.21;6272
430163;Balneário Pinhal;Mulheres;2016;43;664.2;517;6474
430163;Balneário Pinhal;Mulheres;2017;50;748.73;578.29;6678
430163;Balneário Pinhal;Mulheres;2018;55;800;623.13;6875
430163;Balneário Pinhal;Mulheres;2019;53;749.22;516.78;7074
430163;Balneário Pinhal;Mulheres;2020;46;631.78;467.26;7281
430163;Balneário Pinhal;Mulheres;2021;59;788.88;520.97;7479
430163;Balneário Pinhal;Mulheres;2022;60;784.01;540.19;7653
430163;Balneário Pinhal;Mulheres;2023;57;729.74;454.9;7811
430163;Balneário Pinhal;Mulheres;2024;84;1052.24;679.86;7983
430163;Balneário Pinhal;Mulheres;2025;58;723.82;474.87;8013
430165;Barão;Ambos;2000;37;705.43;852.92;5245
430165;Barão;Ambos;2001;40;757.15;912.45;5283
430165;Barão;Ambos;2002;37;692.37;819.14;5344
430165;Barão;Ambos;2003;28;519.77;601.86;5387
430165;Barão;Ambos;2004;36;663.11;752.09;5429
430165;Barão;Ambos;2005;25;456.29;523.33;5479
430165;Barão;Ambos;2006;30;544.27;590.39;5512
430165;Barão;Ambos;2007;48;866.58;877.35;5539
430165;Barão;Ambos;2008;33;593.1;619.81;5564
430165;Barão;Ambos;2009;29;518.13;527.57;5597
430165;Barão;Ambos;2010;34;604.55;620.17;5624
430165;Barão;Ambos;2011;36;637.06;611.62;5651
430165;Barão;Ambos;2012;32;561.8;531.43;5696
430165;Barão;Ambos;2013;34;590.28;545.46;5760
430165;Barão;Ambos;2014;40;686.58;623.6;5826
430165;Barão;Ambos;2015;29;492.78;442.81;5885
430165;Barão;Ambos;2016;39;654.58;569.08;5958
430165;Barão;Ambos;2017;40;663.46;564.84;6029
430165;Barão;Ambos;2018;44;721.08;606.43;6102
430165;Barão;Ambos;2019;43;696.13;569.08;6177
430165;Barão;Ambos;2020;43;687.45;557.13;6255
430165;Barão;Ambos;2021;52;821.48;640.69;6330
430165;Barão;Ambos;2022;46;720.89;592.17;6381
430165;Barão;Ambos;2023;46;715.95;579.82;6425
430165;Barão;Ambos;2024;41;631.84;476.98;6489
430165;Barão;Ambos;2025;44;677.34;512.23;6496
430165;Barão;Homens;2000;19;703.44;989.15;2701
430165;Barão;Homens;2001;19;700.07;1050.42;2714
430165;Barão;Homens;2002;17;619.76;779.47;2743
430165;Barão;Homens;2003;13;470.67;591.36;2762
430165;Barão;Homens;2004;21;754.85;958.57;2782
430165;Barão;Homens;2005;15;534.95;686.22;2804
430165;Barão;Homens;2006;21;744.68;918.92;2820
430165;Barão;Homens;2007;35;1237.62;1377.01;2828
430165;Barão;Homens;2008;20;705.97;807.67;2833
430165;Barão;Homens;2009;23;809;873.95;2843
430165;Barão;Homens;2010;20;700.53;822.53;2855
430165;Barão;Homens;2011;20;698.32;735.39;2864
430165;Barão;Homens;2012;17;589.66;691.17;2883
430165;Barão;Homens;2013;17;582.99;604.8;2916
430165;Barão;Homens;2014;25;847.46;888.16;2950
430165;Barão;Homens;2015;17;570.66;595.07;2979
430165;Barão;Homens;2016;20;662.47;728.35;3019
430165;Barão;Homens;2017;24;784.83;807.07;3058
430165;Barão;Homens;2018;31;1002.91;979.71;3091
430165;Barão;Homens;2019;27;862.07;831.4;3132
430165;Barão;Homens;2020;25;787.4;757.36;3175
430165;Barão;Homens;2021;25;779.3;730.02;3208
430165;Barão;Homens;2022;31;958.27;890.62;3235
430165;Barão;Homens;2023;32;981.29;884.43;3261
430165;Barão;Homens;2024;25;758.5;631.5;3296
430165;Barão;Homens;2025;20;607.35;521.77;3293
430165;Barão;Mulheres;2000;18;707.55;739.44;2544
430165;Barão;Mulheres;2001;21;817.44;831.56;2569
430165;Barão;Mulheres;2002;20;768.94;773.38;2601
430165;Barão;Mulheres;2003;15;571.43;576.54;2625
430165;Barão;Mulheres;2004;15;566.68;575.78;2647
430165;Barão;Mulheres;2005;10;373.83;373.97;2675
430165;Barão;Mulheres;2006;9;334.32;326.83;2692
430165;Barão;Mulheres;2007;13;479.53;453.57;2711
430165;Barão;Mulheres;2008;13;476.02;440.81;2731
430165;Barão;Mulheres;2009;6;217.86;203.11;2754
430165;Barão;Mulheres;2010;14;505.6;451.9;2769
430165;Barão;Mulheres;2011;16;574.09;472.33;2787
430165;Barão;Mulheres;2012;15;533.24;430.92;2813
430165;Barão;Mulheres;2013;17;597.75;463.7;2844
430165;Barão;Mulheres;2014;15;521.56;406.81;2876
430165;Barão;Mulheres;2015;12;412.94;326.6;2906
430165;Barão;Mulheres;2016;19;646.48;455.2;2939
430165;Barão;Mulheres;2017;16;538.54;373.03;2971
430165;Barão;Mulheres;2018;13;431.75;308.4;3011
430165;Barão;Mulheres;2019;16;525.45;374.49;3045
430165;Barão;Mulheres;2020;18;584.42;425.03;3080
430165;Barão;Mulheres;2021;27;864.83;527.03;3122
430165;Barão;Mulheres;2022;15;476.8;305.82;3146
430165;Barão;Mulheres;2023;14;442.48;306.09;3164
430165;Barão;Mulheres;2024;16;501.1;326.53;3193
430165;Barão;Mulheres;2025;24;749.3;501.34;3203
430170;Barão de Cotegipe;Ambos;2000;43;656.99;722.73;6545
430170;Barão de Cotegipe;Ambos;2001;32;486.84;505.8;6573
430170;Barão de Cotegipe;Ambos;2002;51;773.2;826.78;6596
430170;Barão de Cotegipe;Ambos;2003;52;786.21;809.81;6614
430170;Barão de Cotegipe;Ambos;2004;53;801.33;777.57;6614
430170;Barão de Cotegipe;Ambos;2005;38;573.58;560.91;6625
430170;Barão de Cotegipe;Ambos;2006;54;815.96;774.51;6618
430170;Barão de Cotegipe;Ambos;2007;38;575.32;535.26;6605
430170;Barão de Cotegipe;Ambos;2008;52;789.07;702.72;6590
430170;Barão de Cotegipe;Ambos;2009;60;911.3;793.19;6584
430170;Barão de Cotegipe;Ambos;2010;52;791.24;677.98;6572
430170;Barão de Cotegipe;Ambos;2011;53;805.1;659.52;6583
430170;Barão de Cotegipe;Ambos;2012;47;709.86;572.63;6621
430170;Barão de Cotegipe;Ambos;2013;47;703.59;586.95;6680
430170;Barão de Cotegipe;Ambos;2014;49;726.03;550.25;6749
430170;Barão de Cotegipe;Ambos;2015;47;689.35;495.18;6818
430170;Barão de Cotegipe;Ambos;2016;46;668.8;483.45;6878
430170;Barão de Cotegipe;Ambos;2017;59;848.92;626;6950
430170;Barão de Cotegipe;Ambos;2018;50;712.76;495.92;7015
430170;Barão de Cotegipe;Ambos;2019;51;719.73;492.48;7086
430170;Barão de Cotegipe;Ambos;2020;61;852.67;561.63;7154
430170;Barão de Cotegipe;Ambos;2021;66;914.51;595.21;7217
430170;Barão de Cotegipe;Ambos;2022;75;1035.2;644.38;7245
430170;Barão de Cotegipe;Ambos;2023;63;867.53;564.88;7262
430170;Barão de Cotegipe;Ambos;2024;71;970.87;592.28;7313
430170;Barão de Cotegipe;Ambos;2025;76;1038.25;632.26;7320
430170;Barão de Cotegipe;Homens;2000;18;546.12;601.2;3296
430170;Barão de Cotegipe;Homens;2001;20;603.86;674.31;3312
430170;Barão de Cotegipe;Homens;2002;28;842.11;969.83;3325
430170;Barão de Cotegipe;Homens;2003;25;749.18;892.04;3337
430170;Barão de Cotegipe;Homens;2004;30;899.28;1028.97;3336
430170;Barão de Cotegipe;Homens;2005;21;627.8;724.17;3345
430170;Barão de Cotegipe;Homens;2006;37;1107.45;1209.36;3341
430170;Barão de Cotegipe;Homens;2007;24;719.21;795.99;3337
430170;Barão de Cotegipe;Homens;2008;31;932.33;1009.25;3325
430170;Barão de Cotegipe;Homens;2009;34;1022.56;1082.65;3325
430170;Barão de Cotegipe;Homens;2010;30;903.07;958.29;3322
430170;Barão de Cotegipe;Homens;2011;23;691.52;679.21;3326
430170;Barão de Cotegipe;Homens;2012;22;657.5;644.99;3346
430170;Barão de Cotegipe;Homens;2013;27;800.24;779.93;3374
430170;Barão de Cotegipe;Homens;2014;28;820.63;737.98;3412
430170;Barão de Cotegipe;Homens;2015;27;782.84;689.29;3449
430170;Barão de Cotegipe;Homens;2016;24;690.45;605.41;3476
430170;Barão de Cotegipe;Homens;2017;26;739.9;651.39;3514
430170;Barão de Cotegipe;Homens;2018;22;619.89;506.54;3549
430170;Barão de Cotegipe;Homens;2019;29;808.02;661.48;3589
430170;Barão de Cotegipe;Homens;2020;30;826.67;675.63;3629
430170;Barão de Cotegipe;Homens;2021;38;1038.82;812.53;3658
430170;Barão de Cotegipe;Homens;2022;41;1115.65;878.02;3675
430170;Barão de Cotegipe;Homens;2023;37;1005.43;772.71;3680
430170;Barão de Cotegipe;Homens;2024;39;1051.5;793.38;3709
430170;Barão de Cotegipe;Homens;2025;36;971.66;704.37;3705
430170;Barão de Cotegipe;Mulheres;2000;25;769.47;777.48;3249
430170;Barão de Cotegipe;Mulheres;2001;12;367.99;341.1;3261
430170;Barão de Cotegipe;Mulheres;2002;23;703.15;642.08;3271
430170;Barão de Cotegipe;Mulheres;2003;27;823.92;732.19;3277
430170;Barão de Cotegipe;Mulheres;2004;23;701.65;583.03;3278
430170;Barão de Cotegipe;Mulheres;2005;17;518.29;473.81;3280
430170;Barão de Cotegipe;Mulheres;2006;17;518.77;420.91;3277
430170;Barão de Cotegipe;Mulheres;2007;14;428.4;348.03;3268
430170;Barão de Cotegipe;Mulheres;2008;21;643.19;465.76;3265
430170;Barão de Cotegipe;Mulheres;2009;26;797.79;591.41;3259
430170;Barão de Cotegipe;Mulheres;2010;22;676.92;473.94;3250
430170;Barão de Cotegipe;Mulheres;2011;30;921.09;604.56;3257
430170;Barão de Cotegipe;Mulheres;2012;25;763.36;500.2;3275
430170;Barão de Cotegipe;Mulheres;2013;20;604.96;399.92;3306
430170;Barão de Cotegipe;Mulheres;2014;21;629.31;409.87;3337
430170;Barão de Cotegipe;Mulheres;2015;20;593.65;345.44;3369
430170;Barão de Cotegipe;Mulheres;2016;22;646.68;379.54;3402
430170;Barão de Cotegipe;Mulheres;2017;33;960.42;599.65;3436
430170;Barão de Cotegipe;Mulheres;2018;28;807.85;518.71;3466
430170;Barão de Cotegipe;Mulheres;2019;22;629.11;373.75;3497
430170;Barão de Cotegipe;Mulheres;2020;31;879.43;451.01;3525
430170;Barão de Cotegipe;Mulheres;2021;28;786.74;404.77;3559
430170;Barão de Cotegipe;Mulheres;2022;34;952.38;402.41;3570
430170;Barão de Cotegipe;Mulheres;2023;26;725.85;377.33;3582
430170;Barão de Cotegipe;Mulheres;2024;32;887.9;419.9;3604
430170;Barão de Cotegipe;Mulheres;2025;40;1106.5;573.46;3615
430175;Barão do Triunfo;Ambos;2000;39;572.94;754.45;6807
430175;Barão do Triunfo;Ambos;2001;34;495.12;717.87;6867
430175;Barão do Triunfo;Ambos;2002;39;563.58;781.03;6920
430175;Barão do Triunfo;Ambos;2003;39;559.38;776.92;6972
430175;Barão do Triunfo;Ambos;2004;42;597.78;810.77;7026
430175;Barão do Triunfo;Ambos;2005;26;367.65;502.94;7072
430175;Barão do Triunfo;Ambos;2006;26;365.43;491.58;7115
430175;Barão do Triunfo;Ambos;2007;32;448.3;603.44;7138
430175;Barão do Triunfo;Ambos;2008;35;487.87;649.36;7174
430175;Barão do Triunfo;Ambos;2009;35;485.5;629.19;7209
430175;Barão do Triunfo;Ambos;2010;37;513.96;699.33;7199
430175;Barão do Triunfo;Ambos;2011;30;418.35;508.21;7171
430175;Barão do Triunfo;Ambos;2012;37;519.52;610.92;7122
430175;Barão do Triunfo;Ambos;2013;30;425.59;460.64;7049
430175;Barão do Triunfo;Ambos;2014;44;631.64;703.68;6966
430175;Barão do Triunfo;Ambos;2015;47;683.54;758.47;6876
430175;Barão do Triunfo;Ambos;2016;45;662.25;720.6;6795
430175;Barão do Triunfo;Ambos;2017;38;567.67;623.93;6694
430175;Barão do Triunfo;Ambos;2018;42;638.3;630.18;6580
430175;Barão do Triunfo;Ambos;2019;41;633.01;604.31;6477
430175;Barão do Triunfo;Ambos;2020;41;643.84;577.44;6368
430175;Barão do Triunfo;Ambos;2021;53;846.65;774.31;6260
430175;Barão do Triunfo;Ambos;2022;61;991.71;888.62;6151
430175;Barão do Triunfo;Ambos;2023;35;578.8;462.32;6047
430175;Barão do Triunfo;Ambos;2024;56;935.99;692.49;5983
430175;Barão do Triunfo;Ambos;2025;42;703.28;564.85;5972
430175;Barão do Triunfo;Homens;2000;26;712.52;972.22;3649
430175;Barão do Triunfo;Homens;2001;19;516.73;833.91;3677
430175;Barão do Triunfo;Homens;2002;23;620.62;905.32;3706
430175;Barão do Triunfo;Homens;2003;22;590.76;802.02;3724
430175;Barão do Triunfo;Homens;2004;23;613.01;957.61;3752
430175;Barão do Triunfo;Homens;2005;19;503.31;741.56;3775
430175;Barão do Triunfo;Homens;2006;22;579.56;911.77;3796
430175;Barão do Triunfo;Homens;2007;19;498.95;751.88;3808
430175;Barão do Triunfo;Homens;2008;22;574.71;839.01;3828
430175;Barão do Triunfo;Homens;2009;18;468.14;637.92;3845
430175;Barão do Triunfo;Homens;2010;26;677.44;1054.73;3838
430175;Barão do Triunfo;Homens;2011;18;470.96;592.92;3822
430175;Barão do Triunfo;Homens;2012;22;580.63;807.9;3789
430175;Barão do Triunfo;Homens;2013;17;453.82;485.25;3746
430175;Barão do Triunfo;Homens;2014;27;729.53;863.66;3701
430175;Barão do Triunfo;Homens;2015;31;849.32;1057.47;3650
430175;Barão do Triunfo;Homens;2016;27;747.51;823.76;3612
430175;Barão do Triunfo;Homens;2017;22;618.67;763.65;3556
430175;Barão do Triunfo;Homens;2018;19;544.72;554.7;3488
430175;Barão do Triunfo;Homens;2019;24;698.69;692.03;3435
430175;Barão do Triunfo;Homens;2020;23;682.29;634.41;3371
430175;Barão do Triunfo;Homens;2021;29;874.81;791.56;3315
430175;Barão do Triunfo;Homens;2022;40;1229.26;1188.27;3254
430175;Barão do Triunfo;Homens;2023;27;845.6;748.63;3193
430175;Barão do Triunfo;Homens;2024;36;1140.32;854.17;3157
430175;Barão do Triunfo;Homens;2025;27;858.23;749.44;3146
430175;Barão do Triunfo;Mulheres;2000;13;411.65;518.81;3158
430175;Barão do Triunfo;Mulheres;2001;15;470.22;594.54;3190
430175;Barão do Triunfo;Mulheres;2002;16;497.82;648.29;3214
430175;Barão do Triunfo;Mulheres;2003;17;523.4;679.71;3248
430175;Barão do Triunfo;Mulheres;2004;19;580.33;672.57;3274
430175;Barão do Triunfo;Mulheres;2005;7;212.31;268.69;3297
430175;Barão do Triunfo;Mulheres;2006;4;120.52;148.34;3319
430175;Barão do Triunfo;Mulheres;2007;13;390.39;470.42;3330
430175;Barão do Triunfo;Mulheres;2008;13;388.52;477.39;3346
430175;Barão do Triunfo;Mulheres;2009;17;505.35;616.93;3364
430175;Barão do Triunfo;Mulheres;2010;11;327.28;387.94;3361
430175;Barão do Triunfo;Mulheres;2011;12;358.32;428.83;3349
430175;Barão do Triunfo;Mulheres;2012;15;450.05;488.87;3333
430175;Barão do Triunfo;Mulheres;2013;13;393.58;412.56;3303
430175;Barão do Triunfo;Mulheres;2014;17;520.67;536.51;3265
430175;Barão do Triunfo;Mulheres;2015;16;495.97;498.08;3226
430175;Barão do Triunfo;Mulheres;2016;18;565.5;561.25;3183
430175;Barão do Triunfo;Mulheres;2017;16;509.88;496.33;3138
430175;Barão do Triunfo;Mulheres;2018;23;743.86;705.01;3092
430175;Barão do Triunfo;Mulheres;2019;17;558.84;496.32;3042
430175;Barão do Triunfo;Mulheres;2020;18;600.6;495.48;2997
430175;Barão do Triunfo;Mulheres;2021;24;814.94;728.16;2945
430175;Barão do Triunfo;Mulheres;2022;21;724.89;597.05;2897
430175;Barão do Triunfo;Mulheres;2023;8;280.31;208;2854
430175;Barão do Triunfo;Mulheres;2024;20;707.71;506.45;2826
430175;Barão do Triunfo;Mulheres;2025;15;530.79;401.88;2826
430180;Barracão;Ambos;2000;23;405.79;501.26;5668
430180;Barracão;Ambos;2001;33;582.22;685.92;5668
430180;Barracão;Ambos;2002;41;722.85;814.64;5672
430180;Barracão;Ambos;2003;35;617.61;718.91;5667
430180;Barracão;Ambos;2004;48;848.51;932.86;5657
430180;Barracão;Ambos;2005;34;602.62;647.28;5642
430180;Barracão;Ambos;2006;29;516.47;574.43;5615
430180;Barracão;Ambos;2007;35;626.45;648.03;5587
430180;Barracão;Ambos;2008;42;756.21;757.95;5554
430180;Barracão;Ambos;2009;20;361.6;362.82;5531
430180;Barracão;Ambos;2010;34;619.2;597.94;5491
430180;Barracão;Ambos;2011;38;697.5;649.16;5448
430180;Barracão;Ambos;2012;34;628;565.8;5414
430180;Barracão;Ambos;2013;28;520.54;451.73;5379
430180;Barracão;Ambos;2014;28;525.53;423.65;5328
430180;Barracão;Ambos;2015;35;660.63;518.07;5298
430180;Barracão;Ambos;2016;44;837.46;657.97;5254
430180;Barracão;Ambos;2017;32;613.5;472.48;5216
430180;Barracão;Ambos;2018;34;657;501.35;5175
430180;Barracão;Ambos;2019;56;1089.49;770.41;5140
430180;Barracão;Ambos;2020;44;861.9;604.16;5105
430180;Barracão;Ambos;2021;55;1085.03;729.6;5069
430180;Barracão;Ambos;2022;58;1159.77;786.19;5001
430180;Barracão;Ambos;2023;54;1090.91;671.26;4950
430180;Barracão;Ambos;2024;47;955.28;623.02;4920
430180;Barracão;Ambos;2025;56;1139.37;650.47;4915
430180;Barracão;Homens;2000;14;490.37;611.79;2855
430180;Barracão;Homens;2001;18;630.91;718.44;2853
430180;Barracão;Homens;2002;23;805.32;950.08;2856
430180;Barracão;Homens;2003;19;666.67;800.05;2850
430180;Barracão;Homens;2004;31;1088.87;1256.13;2847
430180;Barracão;Homens;2005;17;599.22;660.71;2837
430180;Barracão;Homens;2006;17;602.62;734.16;2821
430180;Barracão;Homens;2007;15;533.81;604.27;2810
430180;Barracão;Homens;2008;26;930.9;967.71;2793
430180;Barracão;Homens;2009;8;287.67;305.59;2781
430180;Barracão;Homens;2010;20;725.69;737.18;2756
430180;Barracão;Homens;2011;18;657.41;618.05;2738
430180;Barracão;Homens;2012;19;698.02;658.21;2722
430180;Barracão;Homens;2013;15;553.51;488.91;2710
430180;Barracão;Homens;2014;15;558.87;471.96;2684
430180;Barracão;Homens;2015;24;897.53;739.48;2674
430180;Barracão;Homens;2016;22;827.69;709.82;2658
430180;Barracão;Homens;2017;14;529.5;437.43;2644
430180;Barracão;Homens;2018;20;762.49;613.96;2623
430180;Barracão;Homens;2019;30;1150.31;870.96;2608
430180;Barracão;Homens;2020;25;963.02;718.81;2596
430180;Barracão;Homens;2021;37;1433.55;1008.24;2581
430180;Barracão;Homens;2022;38;1492.54;1091.94;2546
430180;Barracão;Homens;2023;29;1149.43;744.37;2523
430180;Barracão;Homens;2024;29;1154.92;751;2511
430180;Barracão;Homens;2025;29;1155.38;716.34;2510
430180;Barracão;Mulheres;2000;9;319.94;378.62;2813
430180;Barracão;Mulheres;2001;15;532.86;602.65;2815
430180;Barracão;Mulheres;2002;18;639.2;683.66;2816
430180;Barracão;Mulheres;2003;16;567.98;625.68;2817
430180;Barracão;Mulheres;2004;17;604.98;657.68;2810
430180;Barracão;Mulheres;2005;17;606.06;625.25;2805
430180;Barracão;Mulheres;2006;12;429.49;432.28;2794
430180;Barracão;Mulheres;2007;20;720.2;688.72;2777
430180;Barracão;Mulheres;2008;16;579.5;570.32;2761
430180;Barracão;Mulheres;2009;12;436.36;411.53;2750
430180;Barracão;Mulheres;2010;14;511.88;436.44;2735
430180;Barracão;Mulheres;2011;20;738.01;649.01;2710
430180;Barracão;Mulheres;2012;15;557.21;492.93;2692
430180;Barracão;Mulheres;2013;13;487.07;410.51;2669
430180;Barracão;Mulheres;2014;13;491.68;357.51;2644
430180;Barracão;Mulheres;2015;11;419.21;303.45;2624
430180;Barracão;Mulheres;2016;22;847.46;613.93;2596
430180;Barracão;Mulheres;2017;18;699.84;506.33;2572
430180;Barracão;Mulheres;2018;14;548.59;387.01;2552
430180;Barracão;Mulheres;2019;26;1026.86;669.44;2532
430180;Barracão;Mulheres;2020;19;757.27;485.49;2509
430180;Barracão;Mulheres;2021;18;723.47;437.4;2488
430180;Barracão;Mulheres;2022;20;814.66;477.59;2455
430180;Barracão;Mulheres;2023;25;1030.08;606.74;2427
430180;Barracão;Mulheres;2024;18;747.2;496.03;2409
430180;Barracão;Mulheres;2025;27;1122.66;578.14;2405
430185;Barra do Guarita;Ambos;2000;15;504.2;652.57;2975
430185;Barra do Guarita;Ambos;2001;25;837.24;1013.87;2986
430185;Barra do Guarita;Ambos;2002;7;232.56;297.12;3010
430185;Barra do Guarita;Ambos;2003;23;763.36;911.3;3013
430185;Barra do Guarita;Ambos;2004;13;429.33;502.92;3028
430185;Barra do Guarita;Ambos;2005;25;821.56;959.43;3043
430185;Barra do Guarita;Ambos;2006;13;425.67;474.71;3054
430185;Barra do Guarita;Ambos;2007;22;715.21;783.8;3076
430185;Barra do Guarita;Ambos;2008;22;713.82;801.94;3082
430185;Barra do Guarita;Ambos;2009;23;743.61;817.96;3093
430185;Barra do Guarita;Ambos;2010;16;516.46;548.94;3098
430185;Barra do Guarita;Ambos;2011;16;514.63;552.4;3109
430185;Barra do Guarita;Ambos;2012;24;767.51;799.37;3127
430185;Barra do Guarita;Ambos;2013;23;733.42;753.88;3136
430185;Barra do Guarita;Ambos;2014;27;858.51;851.1;3145
430185;Barra do Guarita;Ambos;2015;25;792.9;785.62;3153
430185;Barra do Guarita;Ambos;2016;29;915.4;874.84;3168
430185;Barra do Guarita;Ambos;2017;29;913.96;851.94;3173
430185;Barra do Guarita;Ambos;2018;24;755.43;711.04;3177
430185;Barra do Guarita;Ambos;2019;27;844.01;747.89;3199
430185;Barra do Guarita;Ambos;2020;18;561.1;480.97;3208
430185;Barra do Guarita;Ambos;2021;36;1120.1;1000.56;3214
430185;Barra do Guarita;Ambos;2022;27;840.07;740.52;3214
430185;Barra do Guarita;Ambos;2023;31;971.18;844.97;3192
430185;Barra do Guarita;Ambos;2024;29;897.83;742.86;3230
430185;Barra do Guarita;Ambos;2025;33;1021.36;881.67;3231
430185;Barra do Guarita;Homens;2000;10;667.11;882.03;1499
430185;Barra do Guarita;Homens;2001;13;866.09;1094.47;1501
430185;Barra do Guarita;Homens;2002;5;329.6;422.16;1517
430185;Barra do Guarita;Homens;2003;12;792.6;993.21;1514
430185;Barra do Guarita;Homens;2004;6;393.96;465.68;1523
430185;Barra do Guarita;Homens;2005;15;981.68;1174.07;1528
430185;Barra do Guarita;Homens;2006;10;651.04;808.69;1536
430185;Barra do Guarita;Homens;2007;13;841.97;945.84;1544
430185;Barra do Guarita;Homens;2008;14;906.74;1022.72;1544
430185;Barra do Guarita;Homens;2009;14;904.98;1043.72;1547
