Território;Nome do território;Sexo;Ano;Tipo de causa externa;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
430040;Alegrete;Homens;2022;Demais causas externas;0;0;0
430040;Alegrete;Homens;2023;Lesão de trânsito;7;19.17;16.66
430040;Alegrete;Homens;2023;Agressão;11;30.12;30.83
430040;Alegrete;Homens;2023;Causas acidentais;12;32.86;30.49
430040;Alegrete;Homens;2023;Lesão autoprovocada;3;8.69;7.64
430040;Alegrete;Homens;2023;Demais causas externas;1;2.74;0
430040;Alegrete;Homens;2024;Lesão de trânsito;6;16.53;16.72
430040;Alegrete;Homens;2024;Agressão;10;27.55;27.92
430040;Alegrete;Homens;2024;Causas acidentais;10;27.55;23
430040;Alegrete;Homens;2024;Lesão autoprovocada;3;8.74;9.55
430040;Alegrete;Homens;2024;Demais causas externas;1;2.76;3.29
430040;Alegrete;Homens;2025;Lesão de trânsito;5;13.79;13.62
430040;Alegrete;Homens;2025;Agressão;5;13.79;13.82
430040;Alegrete;Homens;2025;Causas acidentais;6;16.54;14.31
430040;Alegrete;Homens;2025;Lesão autoprovocada;4;11.64;9.33
430040;Alegrete;Homens;2025;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2000;Lesão de trânsito;0;0;0
430040;Alegrete;Mulheres;2000;Agressão;1;2.31;2.6
430040;Alegrete;Mulheres;2000;Causas acidentais;6;13.88;15.28
430040;Alegrete;Mulheres;2000;Lesão autoprovocada;2;5.05;6.09
430040;Alegrete;Mulheres;2000;Demais causas externas;1;2.31;1.79
430040;Alegrete;Mulheres;2001;Lesão de trânsito;4;9.27;8.62
430040;Alegrete;Mulheres;2001;Agressão;0;0;0
430040;Alegrete;Mulheres;2001;Causas acidentais;5;11.59;12.48
430040;Alegrete;Mulheres;2001;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2001;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2002;Lesão de trânsito;2;4.65;5.36
430040;Alegrete;Mulheres;2002;Agressão;2;4.65;4.47
430040;Alegrete;Mulheres;2002;Causas acidentais;5;11.63;11.1
430040;Alegrete;Mulheres;2002;Lesão autoprovocada;2;5.05;5.26
430040;Alegrete;Mulheres;2002;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2003;Lesão de trânsito;2;4.68;3.76
430040;Alegrete;Mulheres;2003;Agressão;2;4.68;4.43
430040;Alegrete;Mulheres;2003;Causas acidentais;6;14.04;13.67
430040;Alegrete;Mulheres;2003;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2003;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2004;Lesão de trânsito;5;11.76;12.07
430040;Alegrete;Mulheres;2004;Agressão;1;2.35;1.96
430040;Alegrete;Mulheres;2004;Causas acidentais;5;11.76;10.94
430040;Alegrete;Mulheres;2004;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2004;Demais causas externas;1;2.35;2.86
430040;Alegrete;Mulheres;2005;Lesão de trânsito;5;11.84;11.77
430040;Alegrete;Mulheres;2005;Agressão;0;0;0
430040;Alegrete;Mulheres;2005;Causas acidentais;2;4.74;4.77
430040;Alegrete;Mulheres;2005;Lesão autoprovocada;3;7.64;8.8
430040;Alegrete;Mulheres;2005;Demais causas externas;2;4.74;4.25
430040;Alegrete;Mulheres;2006;Lesão de trânsito;1;2.38;2.52
430040;Alegrete;Mulheres;2006;Agressão;0;0;0
430040;Alegrete;Mulheres;2006;Causas acidentais;2;4.77;4.25
430040;Alegrete;Mulheres;2006;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2006;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2007;Lesão de trânsito;0;0;0
430040;Alegrete;Mulheres;2007;Agressão;4;9.6;10.27
430040;Alegrete;Mulheres;2007;Causas acidentais;2;4.8;4.46
430040;Alegrete;Mulheres;2007;Lesão autoprovocada;1;2.57;2.6
430040;Alegrete;Mulheres;2007;Demais causas externas;4;9.6;9.51
430040;Alegrete;Mulheres;2008;Lesão de trânsito;4;9.68;10.72
430040;Alegrete;Mulheres;2008;Agressão;1;2.42;2.54
430040;Alegrete;Mulheres;2008;Causas acidentais;0;0;0
430040;Alegrete;Mulheres;2008;Lesão autoprovocada;2;5.17;5.1
430040;Alegrete;Mulheres;2008;Demais causas externas;1;2.42;2.43
430040;Alegrete;Mulheres;2009;Lesão de trânsito;2;4.87;5.09
430040;Alegrete;Mulheres;2009;Agressão;2;4.87;4.71
430040;Alegrete;Mulheres;2009;Causas acidentais;4;9.74;8.53
430040;Alegrete;Mulheres;2009;Lesão autoprovocada;1;2.6;2.61
430040;Alegrete;Mulheres;2009;Demais causas externas;3;7.31;7.02
430040;Alegrete;Mulheres;2010;Lesão de trânsito;1;2.45;2.49
430040;Alegrete;Mulheres;2010;Agressão;2;4.9;5.26
430040;Alegrete;Mulheres;2010;Causas acidentais;9;22.07;17.37
430040;Alegrete;Mulheres;2010;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2010;Demais causas externas;2;4.9;3.95
430040;Alegrete;Mulheres;2011;Lesão de trânsito;0;0;0
430040;Alegrete;Mulheres;2011;Agressão;1;2.47;2.63
430040;Alegrete;Mulheres;2011;Causas acidentais;2;4.93;3.59
430040;Alegrete;Mulheres;2011;Lesão autoprovocada;2;5.24;4.82
430040;Alegrete;Mulheres;2011;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2012;Lesão de trânsito;2;4.95;4.74
430040;Alegrete;Mulheres;2012;Agressão;0;0;0
430040;Alegrete;Mulheres;2012;Causas acidentais;2;4.95;4.02
430040;Alegrete;Mulheres;2012;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2012;Demais causas externas;1;2.48;2
430040;Alegrete;Mulheres;2013;Lesão de trânsito;2;4.97;4.86
430040;Alegrete;Mulheres;2013;Agressão;2;4.97;4.59
430040;Alegrete;Mulheres;2013;Causas acidentais;6;14.91;12.13
430040;Alegrete;Mulheres;2013;Lesão autoprovocada;3;7.92;7.59
430040;Alegrete;Mulheres;2013;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2014;Lesão de trânsito;4;9.98;10.45
430040;Alegrete;Mulheres;2014;Agressão;1;2.49;2.34
430040;Alegrete;Mulheres;2014;Causas acidentais;4;9.98;8.23
430040;Alegrete;Mulheres;2014;Lesão autoprovocada;3;7.95;6.91
430040;Alegrete;Mulheres;2014;Demais causas externas;1;2.49;1.94
430040;Alegrete;Mulheres;2015;Lesão de trânsito;2;5.01;4.35
430040;Alegrete;Mulheres;2015;Agressão;1;2.5;2.55
430040;Alegrete;Mulheres;2015;Causas acidentais;4;10.02;6.52
430040;Alegrete;Mulheres;2015;Lesão autoprovocada;1;2.66;2.28
430040;Alegrete;Mulheres;2015;Demais causas externas;1;2.5;2.39
430040;Alegrete;Mulheres;2016;Lesão de trânsito;2;5.03;5.92
430040;Alegrete;Mulheres;2016;Agressão;2;5.03;4.96
430040;Alegrete;Mulheres;2016;Causas acidentais;2;5.03;3.2
430040;Alegrete;Mulheres;2016;Lesão autoprovocada;3;8.02;8.39
430040;Alegrete;Mulheres;2016;Demais causas externas;1;2.51;2.61
430040;Alegrete;Mulheres;2017;Lesão de trânsito;7;17.68;17.62
430040;Alegrete;Mulheres;2017;Agressão;1;2.53;2.77
430040;Alegrete;Mulheres;2017;Causas acidentais;5;12.63;8.91
430040;Alegrete;Mulheres;2017;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2017;Demais causas externas;1;2.53;1.57
430040;Alegrete;Mulheres;2018;Lesão de trânsito;4;10.15;9.35
430040;Alegrete;Mulheres;2018;Agressão;3;7.61;8.5
430040;Alegrete;Mulheres;2018;Causas acidentais;2;5.07;4.56
430040;Alegrete;Mulheres;2018;Lesão autoprovocada;1;2.7;2.26
430040;Alegrete;Mulheres;2018;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2019;Lesão de trânsito;1;2.55;2.01
430040;Alegrete;Mulheres;2019;Agressão;2;5.1;5.71
430040;Alegrete;Mulheres;2019;Causas acidentais;3;7.65;6.26
430040;Alegrete;Mulheres;2019;Lesão autoprovocada;1;2.71;3.01
430040;Alegrete;Mulheres;2019;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2020;Lesão de trânsito;2;5.12;4.9
430040;Alegrete;Mulheres;2020;Agressão;1;2.56;2.84
430040;Alegrete;Mulheres;2020;Causas acidentais;3;7.68;4.66
430040;Alegrete;Mulheres;2020;Lesão autoprovocada;1;2.72;1.91
430040;Alegrete;Mulheres;2020;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2021;Lesão de trânsito;0;0;0
430040;Alegrete;Mulheres;2021;Agressão;1;2.58;2.3
430040;Alegrete;Mulheres;2021;Causas acidentais;2;5.15;3.4
430040;Alegrete;Mulheres;2021;Lesão autoprovocada;1;2.73;3.22
430040;Alegrete;Mulheres;2021;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2022;Lesão de trânsito;1;2.6;2
430040;Alegrete;Mulheres;2022;Agressão;3;7.79;8.32
430040;Alegrete;Mulheres;2022;Causas acidentais;2;5.19;2.9
430040;Alegrete;Mulheres;2022;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2022;Demais causas externas;1;2.6;2
430040;Alegrete;Mulheres;2023;Lesão de trânsito;3;7.84;6.45
430040;Alegrete;Mulheres;2023;Agressão;2;5.23;5.02
430040;Alegrete;Mulheres;2023;Causas acidentais;12;31.35;19.44
430040;Alegrete;Mulheres;2023;Lesão autoprovocada;3;8.27;9.58
430040;Alegrete;Mulheres;2023;Demais causas externas;0;0;0
430040;Alegrete;Mulheres;2024;Lesão de trânsito;3;7.89;6.65
430040;Alegrete;Mulheres;2024;Agressão;0;0;0
430040;Alegrete;Mulheres;2024;Causas acidentais;6;15.78;12.04
430040;Alegrete;Mulheres;2024;Lesão autoprovocada;3;8.31;9.86
430040;Alegrete;Mulheres;2024;Demais causas externas;1;2.63;1.39
430040;Alegrete;Mulheres;2025;Lesão de trânsito;0;0;0
430040;Alegrete;Mulheres;2025;Agressão;1;2.63;3.37
430040;Alegrete;Mulheres;2025;Causas acidentais;5;13.15;7.07
430040;Alegrete;Mulheres;2025;Lesão autoprovocada;0;0;0
430040;Alegrete;Mulheres;2025;Demais causas externas;1;2.63;2.48
430045;Alegria;Ambos;2000;Lesão de trânsito;1;18.4;21.6
430045;Alegria;Ambos;2000;Agressão;0;0;0
430045;Alegria;Ambos;2000;Causas acidentais;0;0;0
430045;Alegria;Ambos;2000;Lesão autoprovocada;1;19.78;18.81
430045;Alegria;Ambos;2000;Demais causas externas;0;0;0
430045;Alegria;Ambos;2001;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2001;Agressão;2;37.43;44.47
430045;Alegria;Ambos;2001;Causas acidentais;0;0;0
430045;Alegria;Ambos;2001;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2001;Demais causas externas;0;0;0
430045;Alegria;Ambos;2002;Lesão de trânsito;1;19.07;26.38
430045;Alegria;Ambos;2002;Agressão;1;19.07;17.8
430045;Alegria;Ambos;2002;Causas acidentais;1;19.07;18.16
430045;Alegria;Ambos;2002;Lesão autoprovocada;3;61.22;64.13
430045;Alegria;Ambos;2002;Demais causas externas;1;19.07;18.16
430045;Alegria;Ambos;2003;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2003;Agressão;0;0;0
430045;Alegria;Ambos;2003;Causas acidentais;0;0;0
430045;Alegria;Ambos;2003;Lesão autoprovocada;1;20.82;19.56
430045;Alegria;Ambos;2003;Demais causas externas;1;19.49;21.1
430045;Alegria;Ambos;2004;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2004;Agressão;0;0;0
430045;Alegria;Ambos;2004;Causas acidentais;1;19.86;26.16
430045;Alegria;Ambos;2004;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2004;Demais causas externas;1;19.86;15.13
430045;Alegria;Ambos;2005;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2005;Agressão;1;20.28;27.37
430045;Alegria;Ambos;2005;Causas acidentais;0;0;0
430045;Alegria;Ambos;2005;Lesão autoprovocada;2;43.11;38.49
430045;Alegria;Ambos;2005;Demais causas externas;0;0;0
430045;Alegria;Ambos;2006;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2006;Agressão;0;0;0
430045;Alegria;Ambos;2006;Causas acidentais;1;20.74;20.23
430045;Alegria;Ambos;2006;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2006;Demais causas externas;0;0;0
430045;Alegria;Ambos;2007;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2007;Agressão;3;63.6;60.14
430045;Alegria;Ambos;2007;Causas acidentais;0;0;0
430045;Alegria;Ambos;2007;Lesão autoprovocada;2;44.76;35.98
430045;Alegria;Ambos;2007;Demais causas externas;0;0;0
430045;Alegria;Ambos;2008;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2008;Agressão;0;0;0
430045;Alegria;Ambos;2008;Causas acidentais;1;21.66;22.4
430045;Alegria;Ambos;2008;Lesão autoprovocada;1;22.8;23.63
430045;Alegria;Ambos;2008;Demais causas externas;0;0;0
430045;Alegria;Ambos;2009;Lesão de trânsito;1;22.07;21.17
430045;Alegria;Ambos;2009;Agressão;0;0;0
430045;Alegria;Ambos;2009;Causas acidentais;0;0;0
430045;Alegria;Ambos;2009;Lesão autoprovocada;1;23.15;30.92
430045;Alegria;Ambos;2009;Demais causas externas;2;44.14;59.76
430045;Alegria;Ambos;2010;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2010;Agressão;2;44.96;51.76
430045;Alegria;Ambos;2010;Causas acidentais;0;0;0
430045;Alegria;Ambos;2010;Lesão autoprovocada;3;70.52;52.23
430045;Alegria;Ambos;2010;Demais causas externas;0;0;0
430045;Alegria;Ambos;2011;Lesão de trânsito;1;22.86;32.02
430045;Alegria;Ambos;2011;Agressão;0;0;0
430045;Alegria;Ambos;2011;Causas acidentais;2;45.72;46.45
430045;Alegria;Ambos;2011;Lesão autoprovocada;1;23.84;16.22
430045;Alegria;Ambos;2011;Demais causas externas;0;0;0
430045;Alegria;Ambos;2012;Lesão de trânsito;5;116.09;130.15
430045;Alegria;Ambos;2012;Agressão;0;0;0
430045;Alegria;Ambos;2012;Causas acidentais;1;23.22;16.29
430045;Alegria;Ambos;2012;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2012;Demais causas externas;1;23.22;31.77
430045;Alegria;Ambos;2013;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2013;Agressão;0;0;0
430045;Alegria;Ambos;2013;Causas acidentais;0;0;0
430045;Alegria;Ambos;2013;Lesão autoprovocada;2;49.09;50.73
430045;Alegria;Ambos;2013;Demais causas externas;0;0;0
430045;Alegria;Ambos;2014;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2014;Agressão;0;0;0
430045;Alegria;Ambos;2014;Causas acidentais;0;0;0
430045;Alegria;Ambos;2014;Lesão autoprovocada;2;49.78;38.97
430045;Alegria;Ambos;2014;Demais causas externas;0;0;0
430045;Alegria;Ambos;2015;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2015;Agressão;0;0;0
430045;Alegria;Ambos;2015;Causas acidentais;0;0;0
430045;Alegria;Ambos;2015;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2015;Demais causas externas;0;0;0
430045;Alegria;Ambos;2016;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2016;Agressão;0;0;0
430045;Alegria;Ambos;2016;Causas acidentais;0;0;0
430045;Alegria;Ambos;2016;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2016;Demais causas externas;0;0;0
430045;Alegria;Ambos;2017;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2017;Agressão;0;0;0
430045;Alegria;Ambos;2017;Causas acidentais;3;74.46;45.8
430045;Alegria;Ambos;2017;Lesão autoprovocada;4;103.9;105.06
430045;Alegria;Ambos;2017;Demais causas externas;0;0;0
430045;Alegria;Ambos;2018;Lesão de trânsito;1;25.13;14.55
430045;Alegria;Ambos;2018;Agressão;0;0;0
430045;Alegria;Ambos;2018;Causas acidentais;1;25.13;14.93
430045;Alegria;Ambos;2018;Lesão autoprovocada;1;26.34;40.68
430045;Alegria;Ambos;2018;Demais causas externas;0;0;0
430045;Alegria;Ambos;2019;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2019;Agressão;0;0;0
430045;Alegria;Ambos;2019;Causas acidentais;3;76.3;41.32
430045;Alegria;Ambos;2019;Lesão autoprovocada;1;26.72;40.4
430045;Alegria;Ambos;2019;Demais causas externas;0;0;0
430045;Alegria;Ambos;2020;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2020;Agressão;0;0;0
430045;Alegria;Ambos;2020;Causas acidentais;1;25.63;13.95
430045;Alegria;Ambos;2020;Lesão autoprovocada;1;26.98;34.28
430045;Alegria;Ambos;2020;Demais causas externas;0;0;0
430045;Alegria;Ambos;2021;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2021;Agressão;1;25.92;38.98
430045;Alegria;Ambos;2021;Causas acidentais;4;103.68;56.34
430045;Alegria;Ambos;2021;Lesão autoprovocada;1;27.32;14.46
430045;Alegria;Ambos;2021;Demais causas externas;1;25.92;13.67
430045;Alegria;Ambos;2022;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2022;Agressão;0;0;0
430045;Alegria;Ambos;2022;Causas acidentais;1;26.26;14.6
430045;Alegria;Ambos;2022;Lesão autoprovocada;1;27.69;11.72
430045;Alegria;Ambos;2022;Demais causas externas;0;0;0
430045;Alegria;Ambos;2023;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2023;Agressão;0;0;0
430045;Alegria;Ambos;2023;Causas acidentais;0;0;0
430045;Alegria;Ambos;2023;Lesão autoprovocada;2;56.26;45.03
430045;Alegria;Ambos;2023;Demais causas externas;0;0;0
430045;Alegria;Ambos;2024;Lesão de trânsito;0;0;0
430045;Alegria;Ambos;2024;Agressão;0;0;0
430045;Alegria;Ambos;2024;Causas acidentais;0;0;0
430045;Alegria;Ambos;2024;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2024;Demais causas externas;0;0;0
430045;Alegria;Ambos;2025;Lesão de trânsito;2;53.98;54.73
430045;Alegria;Ambos;2025;Agressão;0;0;0
430045;Alegria;Ambos;2025;Causas acidentais;0;0;0
430045;Alegria;Ambos;2025;Lesão autoprovocada;0;0;0
430045;Alegria;Ambos;2025;Demais causas externas;0;0;0
430045;Alegria;Homens;2000;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2000;Agressão;0;0;0
430045;Alegria;Homens;2000;Causas acidentais;0;0;0
430045;Alegria;Homens;2000;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2000;Demais causas externas;0;0;0
430045;Alegria;Homens;2001;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2001;Agressão;1;36.95;47.05
430045;Alegria;Homens;2001;Causas acidentais;0;0;0
430045;Alegria;Homens;2001;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2001;Demais causas externas;0;0;0
430045;Alegria;Homens;2002;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2002;Agressão;1;37.62;33.89
430045;Alegria;Homens;2002;Causas acidentais;1;37.62;36.8
430045;Alegria;Homens;2002;Lesão autoprovocada;2;80.06;87.68
430045;Alegria;Homens;2002;Demais causas externas;1;37.62;36.8
430045;Alegria;Homens;2003;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2003;Agressão;0;0;0
430045;Alegria;Homens;2003;Causas acidentais;0;0;0
430045;Alegria;Homens;2003;Lesão autoprovocada;1;40.98;39.39
430045;Alegria;Homens;2003;Demais causas externas;0;0;0
430045;Alegria;Homens;2004;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2004;Agressão;0;0;0
430045;Alegria;Homens;2004;Causas acidentais;1;39.29;49.79
430045;Alegria;Homens;2004;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2004;Demais causas externas;1;39.29;29.67
430045;Alegria;Homens;2005;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2005;Agressão;1;40.18;52.14
430045;Alegria;Homens;2005;Causas acidentais;0;0;0
430045;Alegria;Homens;2005;Lesão autoprovocada;2;85.4;74.32
430045;Alegria;Homens;2005;Demais causas externas;0;0;0
430045;Alegria;Homens;2006;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2006;Agressão;0;0;0
430045;Alegria;Homens;2006;Causas acidentais;0;0;0
430045;Alegria;Homens;2006;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2006;Demais causas externas;0;0;0
430045;Alegria;Homens;2007;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2007;Agressão;1;42.16;33.72
430045;Alegria;Homens;2007;Causas acidentais;0;0;0
430045;Alegria;Homens;2007;Lesão autoprovocada;2;88.97;76.21
430045;Alegria;Homens;2007;Demais causas externas;0;0;0
430045;Alegria;Homens;2008;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2008;Agressão;0;0;0
430045;Alegria;Homens;2008;Causas acidentais;0;0;0
430045;Alegria;Homens;2008;Lesão autoprovocada;1;45.43;44.83
430045;Alegria;Homens;2008;Demais causas externas;0;0;0
430045;Alegria;Homens;2009;Lesão de trânsito;1;44.07;41.04
430045;Alegria;Homens;2009;Agressão;0;0;0
430045;Alegria;Homens;2009;Causas acidentais;0;0;0
430045;Alegria;Homens;2009;Lesão autoprovocada;1;46.19;58.85
430045;Alegria;Homens;2009;Demais causas externas;2;88.14;111.33
430045;Alegria;Homens;2010;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2010;Agressão;0;0;0
430045;Alegria;Homens;2010;Causas acidentais;0;0;0
430045;Alegria;Homens;2010;Lesão autoprovocada;1;46.9;32.8
430045;Alegria;Homens;2010;Demais causas externas;0;0;0
430045;Alegria;Homens;2011;Lesão de trânsito;1;45.75;58.91
430045;Alegria;Homens;2011;Agressão;0;0;0
430045;Alegria;Homens;2011;Causas acidentais;1;45.75;49.09
430045;Alegria;Homens;2011;Lesão autoprovocada;1;47.64;34.95
430045;Alegria;Homens;2011;Demais causas externas;0;0;0
430045;Alegria;Homens;2012;Lesão de trânsito;3;139.08;165.08
430045;Alegria;Homens;2012;Agressão;0;0;0
430045;Alegria;Homens;2012;Causas acidentais;1;46.36;31.55
430045;Alegria;Homens;2012;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2012;Demais causas externas;1;46.36;59.07
430045;Alegria;Homens;2013;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2013;Agressão;0;0;0
430045;Alegria;Homens;2013;Causas acidentais;0;0;0
430045;Alegria;Homens;2013;Lesão autoprovocada;2;97.94;98.13
430045;Alegria;Homens;2013;Demais causas externas;0;0;0
430045;Alegria;Homens;2014;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2014;Agressão;0;0;0
430045;Alegria;Homens;2014;Causas acidentais;0;0;0
430045;Alegria;Homens;2014;Lesão autoprovocada;2;99.35;74.6
430045;Alegria;Homens;2014;Demais causas externas;0;0;0
430045;Alegria;Homens;2015;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2015;Agressão;0;0;0
430045;Alegria;Homens;2015;Causas acidentais;0;0;0
430045;Alegria;Homens;2015;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2015;Demais causas externas;0;0;0
430045;Alegria;Homens;2016;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2016;Agressão;0;0;0
430045;Alegria;Homens;2016;Causas acidentais;0;0;0
430045;Alegria;Homens;2016;Lesão autoprovocada;0;0;0
430045;Alegria;Homens;2016;Demais causas externas;0;0;0
430045;Alegria;Homens;2017;Lesão de trânsito;0;0;0
430045;Alegria;Homens;2017;Agressão;0;0;0
430045;Alegria;Homens;2017;Causas acidentais;2;98.09;77.99
430045;Alegria;Homens;2017;Lesão autoprovocada;2;103.25;99.53
430045;Alegria;Homens;2017;Demais causas externas;0;0;0
430045;Alegria;Homens;2018;Lesão de trânsito;1;49.43;29.21
430045;Alegria;Homens;2018;Agressão;0;0;0
430045;Alegria;Homens;2018;Causas acidentais;1;49.43;37.6
430045;Alegria;Homens;2018;Lesão autoprovocada;1;52.14;79.41
430045;Alegria;Homens;2018;Demais causas externas;0;0;0
430045;Alegria;Homens;2019;Lesão de trânsito;0;0;0
